TF,Gene,Control.AT1_niche_1,Control.AT1_niche_2,Control.AT2,Control.Adventitial_FBs,Control.Alveolar_Macrophages_niche_1,Control.Alveolar_Macrophages_niche_2,Control.Arteriole,Control.Inflammatory_FBs,Control.Mesothelial,Control.Monocytes_MDMs,Control.Multiciliated,Control.Proliferating_AT2,Control.Proliferating_NK_NKT,Control.SPP1pos_Macrophages,Control.Secretory,Control.Transitional_AT2,IPF.AT1_niche_1,IPF.AT1_niche_2,IPF.AT2,IPF.Activated_Fibrotic_FBs_niche_1,IPF.Activated_Fibrotic_FBs_niche_2,IPF.Adventitial_FBs,IPF.Alveolar_Macrophages_niche_1,IPF.Alveolar_Macrophages_niche_2,IPF.Arteriole,IPF.B,IPF.Basal,IPF.CD4pos_T,IPF.CD8pos_T,IPF.Capillary,IPF.Goblet,IPF.Inflammatory_FBs,IPF.KRT5neg_KRT17pos_niche_1,IPF.KRT5neg_KRT17pos_niche_2,IPF.Lymphatic,IPF.Mesothelial,IPF.Multiciliated,IPF.Proliferating_AT2,IPF.Proliferating_NK_NKT,IPF.SMCs_Pericytes,IPF.SPP1pos_Macrophages,IPF.Secretory,IPF.Subpleural_FBs,IPF.Transitional_AT2,IPF.Tregs
ZNF385B,VLDLR,0.03141566,0.027335633,0.15094815,0.0,0.0,0.0,0.014786093,0.0,0.02593744,0.0,0.012973055,0.023447312,0.0,0.0,0.05847931,0.05695784,0.012541962,0.020740803,0.06857016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046357834,0.0033958193,0.024722774,0.08048749,0.005130718,0.0,0.0,0.0,0.0,0.051906127,0.0,0.06076918,0.0
ZNF385B,WWC1,0.039754372,0.0,0.094713524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007308922,0.0,0.0,0.0,0.040828392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071517406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434831,0.0,0.034705106,0.0
ZNF385B,ZNF217,0.0,0.0057682125,0.0,0.0,0.0,0.0,0.002933152,0.0,0.0,0.0,0.0047386256,0.0,0.0,0.0,0.018671054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006033845,0.0069477838,0.0,0.0,0.0,0.0,0.0027317824,0.0,0.0,0.0041562836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF441,DCTN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09554233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF441,EIF2B5,0.0,0.0,0.01960409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF441,HNRNPDL,0.043355025,0.06639995,0.018040512,0.0,0.0,0.0,0.030248111,0.025007954,0.051097896,0.0,0.026019417,0.022788746,0.044951793,0.021899652,0.0,0.065149434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01060878,0.0,0.0,0.0,0.0,0.0,0.0,0.008878223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012058327,0.0,0.0,0.0,0.0
ZNF441,KLHL24,0.038834132,0.05625835,0.030162487,0.02354364,0.020180628,0.13288262,0.020335436,0.0,0.0,0.0,0.0,0.010490743,0.07702653,0.010421301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00284094,0.0074436544,0.0,0.0,0.0,0.0,0.0,0.0,0.008836271,0.0,0.0,0.008349607,0.0,0.0,0.0,0.0,0.0,0.0,0.004439609,0.0,0.0,0.0,0.0
ZNF441,LSG1,0.024971688,0.02528064,0.018301625,0.0042639556,0.0,0.0,0.016567575,0.027444366,0.011926883,0.0,0.007227105,0.01847452,0.014343172,0.0,0.034359884,0.014737903,0.0,0.0,0.0,0.0032578725,0.00277299,0.0,0.0,0.008562907,0.0,0.0,0.0,0.0,0.0,0.0,0.009837778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058112275,0.0,0.0,0.0,0.0
ZNF441,MSMO1,0.029423231,0.03867688,0.07232073,0.036878288,0.004851632,0.0017915434,0.01735807,0.0,0.023759509,0.0,0.011608481,0.015820168,0.036326416,0.0020702323,0.04130072,0.03757477,0.0,0.0,0.0,0.0,0.0010366855,0.0,0.0050765323,0.0027038972,0.0,0.0,0.0,0.0,0.0,0.0,0.009004659,0.0,0.0,0.0014166522,0.0,0.0,0.0,0.0,0.0,0.0,0.001756018,0.0,0.0,0.0,0.0
ZNF441,PDCD2,0.020109998,0.0,0.0,0.0,0.0,0.0,0.009694218,0.0,0.008233697,0.0,0.0,0.0,0.0,0.0,0.01472359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098504815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF441,PSMG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013259828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF441,SREBF1,0.039333608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05897713,0.0,0.012847668,0.0,0.0,0.0,0.040762883,0.0623312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008470156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF441,TMEM141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF441,TPP2,0.0,0.0,0.0,0.0,0.0,0.041918285,0.039498895,0.0507943,0.048857644,0.0,0.0,0.022941008,0.0,0.04587119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF441,VEGFB,0.018117487,0.037449833,0.01629375,0.028758312,0.04130632,0.06186186,0.03948448,0.020959252,0.03010631,0.0,0.04436583,0.0,0.05403261,0.028477427,0.034607496,0.036252365,0.0,0.0,0.0,0.0,0.0,0.0,0.007859041,0.013340516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF460,AUH,0.028123189,0.0,0.011859433,0.0,0.01072628,0.0,0.01375246,0.009123354,0.011235969,0.0,0.0,0.0075808377,0.0,0.0,0.018645314,0.008175629,0.021507585,0.012192752,0.022561237,0.03530281,0.017007785,0.012736623,0.007995229,0.0067414884,0.014971947,0.028252393,0.01191419,0.0,0.0,0.0,0.012644609,0.02524083,0.021232864,0.0,0.014202346,0.009544381,0.0,0.00844548,0.014873903,0.007990248,0.0,0.020375155,0.022009952,0.0209632,0.0
ZNF460,C1QTNF7,0.0,0.0,0.0,0.020838175,0.0,0.0,0.0,0.009093596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074009866,0.0,0.018994829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011671687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072525125,0.0,0.0,0.007956903,0.0,0.0
ZNF460,MXRA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010942606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF460,NUMBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021691917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF460,PTCH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053645764,0.0,0.0,0.0,0.0,0.015920445,0.0,0.0,0.0,0.0,0.0,0.005443728
ZNF460,SEC24B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058392202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF460,ZCCHC24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003506659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035830182,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,AGBL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009217081,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,ATP13A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055298177,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,BAG3,0.0,0.012476016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,CLIC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021684628,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,FOXP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019255242,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,GOLT1A,0.0,0.014560709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,HDGFL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052993214,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,JUNB,0.0,0.022142513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011578085,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,LGALSL-DT,0.0,0.001940162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,NECTIN4,0.0,0.00264102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,POLR2F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011144141,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,PRDX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014209512,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,PTPN6,0.0,0.0023615642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019378427,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,SETD1B,0.0,0.004233246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,SLC16A5,0.0,0.006419771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF468,SSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053139487,0.0,0.0,0.0,0.0,0.0,0.0
